#OTU_IDs	trait1	metadata_NSTI
Paracoccus_versutus-_-AY014174--_ATCC_25364_T	28.0	0.04575
Sphingomonas_aerolata-_-AJ429240--_NW12_T	30.0	0.09436
Thermoproteus_uzoniensis-_-KR185348--_DSM_5263_T	87.0	0.05816
g__393005	26.0	0.09353
Brucella_tritici-_-AJ242584--_SCII24_T	30.0	0.035320000000000004
Aerococcus_vaginalis-_-AB818493--_BV2_T	34.0	0.07906
Streptomyces_anulatus-_-DQ026637--_NRRL_B-2000_T	28.0	0.003
Chryseobacterium_humi-_-EU360966--_ECP37_T	31.0	0.10702000000000003
Mesobacillus_zeae-_-KY114944--_JJ-247_T	31.0	0.04672
Vibrio_campbellii-_-CP015863--_ATCC_25920-_CAIM_519T_n_T	28.0	0.0
g__397275	33.0	0.13308
Zooshikella_marina-_-LN846833--_JC333_T	32.0	0.00976
Chryseobacterium_frigidisoli-_-JN390676--_PB4_T	31.0	0.09996000000000002
Maribacter_orientalis-_-AY271624--_KMM_3947_T	29.0	0.13809
Dermacoccus_nishinomiyaensis-_-X87757--_DSM_20448_LTP__T	30.0	0.08027
Rhodococcus_artemisiae-_-GU367155--_YIM_65754_T	34.0	0.01934
Shimia_biformata-_-KC169813--_CC-AMW-C_T	19.0	0.07917
Melghirimyces_profundicolus-_-JX555981--_SCSIO_11153_T	40.0	0.23370000000000002
Pilibacter_termitis-_-AY533171--_TI-1_T	37.0	0.14553
Marinisubtilis_pacificus-_-MK956924--_KN1116_T	31.0	0.14653000000000002
Psychroflexus_torquis-_-CP003879--_ATCC_700755_T	28.0	0.019
Lentzea_aerocolonigenes-_-AF114804--_NRRL_B-3298T_T	28.0	0.039150000000000004
g__111500	29.0	0.039220000000000005
Cupriavidus_cauae-_-MN453488--_MKL-01_T	29.0	0.025439999999999997
Haemophilus_massiliensis-_-HG931334--_FF7_T	37.0	0.07357
Pasteurella_bettyae-_-AY362917--_CCUG_2042_T	37.0	0.06772
Butyricicoccus_porcorum-_-MF469066--_BB10_T	44.0	0.19184
g__293088	28.0	0.03588000000000001
g__2899543	37.0	0.02427
Halodesulfovibrio_spirochaetisodalis-_-LN614381--_JC271_T	28.0	0.00836
Nocardioides_panacisoli-_-FJ666101--_GSoil_346_T	29.0	0.09824999999999999
Polaribacter_septentrionalilitoris-_-MK260196--_ANORD1_T	26.0	0.055170000000000004
Streptomyces_griseoluteus-_-AB184363--_NBRC_13375_T	27.0	0.06352000000000001
Streptomyces_silvae-_-MW479423--_For3T	28.0	0.0038099999999999996
Castellaniella_caeni-_-AB166879--_Ho-11_T	37.0	0.11338000000000001
Maridesulfovibrio_frigidus-_-DQ148943--_18_T	29.0	0.06727
g__482144	40.0	0.20497
g__718013	28.0	0.11105999999999999
Enterococcus_xiangfangensis-_-HF679036--_11097_T	37.0	0.01903
Pseudodesulfovibrio_nedwellii-_-LC752232--_SYKT	29.0	0.07296
Metabacillus_fastidiosus-_-AB681412--_NBRC_101226_T	33.0	0.07514
Streptomyces_prasinus-_-DQ026658--_NRRL_B-2712_T	26.0	0.07405999999999999
Palaeococcus_helgesonii-_-AY134472--_PI1_T	80.0	0.0453
Fusobacterium_nucleatum_subsp._animalis-_-AFQD01000460--_ATCC_51191_T	37.0	0.0
Streptomyces_asterosporus-_-AB184706--_NBRC_15872_T	27.0	0.01414
Limimaricola_soesokkakensis-_-KC987356--_DSSK1-5_T	29.0	0.017689999999999997
Halapricum_salinum-_-KF314042--_CBA1105_T	44.0	0.09319
g__311411	28.0	0.06371
Microbacterium_awajiense-_-AB286027--_YM13-414_T	34.0	0.060090000000000005
Desulfuromusa_kysingii-_-X79414--_Kysw2_-DSM_7343-_T	28.0	0.11219000000000001
Roseospira_visakhapatnamensis-_-AM282560--_JA131_T	28.0	0.036390000000000006
Arvibacter_flaviflagrans-_-KU312691--_C-1-16_T	26.0	0.15688000000000002
Flavobacterium_hydrophilum-_-MG456810--_IMCC34758_T	23.0	0.05718000000000001
Gulbenkiania_indica-_-DQ415656--_HT27_T	33.0	0.10464999999999999
g__2901886	12.0	0.11674000000000001
Kaistia_soli-_-EF592609--_5YN9-8_T	28.0	0.0
Crateriforma_spongiae-_-LR132071--_JC647_/type_materialtype_strain_of_Crateriforma_spongiaeT	27.0	0.12395
Meridianimarinicoccus_roseus-_-MG799855--_TG-679_T	29.0	0.10275999999999999
Marinomonas_spartinae-_-KT036402--_SMJ19_T	24.0	0.06791
Staphylococcus_ratti-_-OL352091--_CCM_9025_T	36.0	0.02003
g__1651	37.0	0.0002
Nocardia_paucivorans-_-AF430041--_DSM_44386_T	28.0	0.00846
g__1654	37.0	0.03676
Halolactibacillus_miurensis-_-AB362698--_NRIC_0633_T	31.0	0.09197
Poseidonocella_sedimentorum-_-AB576006--_KMM_9023_T	26.0	0.08617999999999999
Heliomicrobium_gestii-_-AB100837--_DSM_11169_T	45.0	0.03949999999999999
Limosilactobacillus_agrestis-_-MT823179--_WF-MT5-A_T	36.0	0.08143
Sphingomonas_frigidaeris-_-KY873312--_KER25-10_T	30.0	0.09376
Alkalihalobacterium_alkalinitrilicum-_-EF422411--_ANL-iso4_T	34.0	0.16191
Paenalkalicoccus_suaedae-_-MN121191--_M4U3P1_T	33.0	0.11676
Bacillus_altitudinis-_-AJ831842--_41KF2b_T	45.0	0.0
Peptoniphilus_faecalis-_-MT396160--_AGMB00490_T	37.0	0.06294
Shewanella_alkalitolerans-_-MW362882--_FJAT-54031_/type_materialtype_strain_of_Shewanella_alkalitoleransT	18.0	0.03559
Mucilaginibacter_rubeus-_-KX792140--_EF23_T	25.0	0.09015
Streptomyces_ardus-_-AB184864--_NBRC_13430_T	28.0	0.04289
Hymenobacter_terrigena-_-LC315609--_S1-2-2-5_T	20.0	0.1801
Natronorubrum_daqingense-_-AB663442--_NBRC_105739_T	34.0	0.055580000000000004
Streptomyces_capillispiralis-_-AB184577--_NBRC_14222_T	28.0	0.02692
Streptomyces_cacaoi_subsp._cacaoi-_-AB184115--_NBRC_12748_T	28.0	0.03857
Pseudooceanicola_aestuarii-_-MN929131--_E2-1_T	28.0	0.051460000000000006
g__2448024	43.0	0.09529000000000001
Cryobacterium_adonitolivorans-_-JX949476--_RHLS22-1_/type_materialtype_strain_of_CryobacteriumadonitolivoransT	31.0	0.10594
Lapidilactobacillus_gannanensis-_-MK110813--_143-1_T	29.0	0.09109
g__2302	58.0	0.012629999999999999
g__1266053	33.0	0.019729999999999998
g__2308	96.0	0.005730000000000001
Veillonella_parvula-_-CP001820--_DSM_2008_T	37.0	0.022000000000000002
g__1647181	32.0	0.09819
g__177399	42.0	0.0002
Saccharopolyspora_qijiaojingensis-_-EF687715--_YIM_91168_T	45.0	0.06864
Sulfuracidifex_tepidarius-_-LC382014--_IC-006_T	77.0	0.21521
g__2676247	25.0	0.1147
Tessaracoccus_flavus-_-CP019605--_RP1T_n_T	32.0	0.11745
Thiodictyon_elegans-_-EF999973--_DSM_232T_T	17.0	0.07395
Winogradskyella_ouciana-_-MK660098--_ZXX205_T	15.0	0.1296
Wocania_indica-_-MT497048--_IOP_32_T	26.0	0.15312
Gelria_glutamica-_-AF321086--_TGO_T	56.0	0.25163
Vagococcus_vulneris-_-KY937951--_SS1995T_T	35.0	0.10438
Roseisolibacter_agri-_-MF363155--_AW1220_T	43.0	0.10135
Pseudomonas_cedrina_subsp._fulgida-_-AJ492830--_DSM_14938_=_LMG_21467_T	26.0	0.029719999999999993
Solimonas_fluminis-_-MF682434--_HR-BB_T	29.0	0.07677999999999999
Cellulosimicrobium_cellulans-_-X83809--_DSM_43879_T	28.0	0.07413
Gracilimonas_rosea-_-KC686334--_CL-KR2_T	28.0	0.06892
Marinobacterium_aestuariivivens-_-KT366925--_DB-1_T	26.0	0.10963
g__47494	16.0	0.07891000000000001
Haemophilus_parahaemolyticus-_-AJ295746--_NCTC_8479T_T	37.0	0.0
Maribacter_stanieri-_-EU246691--_KMM_6046_T	29.0	0.14439000000000002
Paenibacillus_dendrobii-_-MN525411--_HJLG12_T	31.0	0.10318000000000001
Aliivibrio_finisterrensis-_-EU541604--_CECT_7228_T	23.0	0.037239999999999995
Roseibacterium_elongatum-_-CP004372--_DFL-43_wl?_n_wlDSM_19469_T	28.0	0.0
Oryzihumus_leptocrescens-_-AB523413--_NBRC_100762_T	28.0	0.06872
Streptomyces_vinaceusdrappus-_-AY999929--_NRRL_2363_T	27.0	0.02129
g__332951	35.0	0.05361000000000001
Ilyobacter_polytropus-_-CP002282--_DSM_2926_T	32.2	0.0
Nocardioides_tritolerans-_-EF466107--_MSL-14_T	29.0	0.12340999999999999
Pseudorhizobium_tarimense-_-HM371420--_PL-41_T	14.0	0.06035
Leeuwenhoekiella_aestuarii-_-MK433602--_LMG_30909_T	26.0	0.15146
Nesterenkonia_aethiopica-_-AY574575--_DSM_17733_T	33.0	0.06411
Alistipes_putredinis-_-ABFK02000016--_DSM_17216_T	37.0	0.0
Brenneria_tiliae-_-OM505019--_WC1b.1T	27.0	0.00714
Asteroleplasma_anaerobium-_-M22351--_161-_ATCC_27880_T	35.0	0.29344
g__2888791	29.0	0.12802
Tabrizicola_alkalilacus-_-MF162183--_DJC_T	25.0	0.08896
g__44675	32.0	0.01413
Psychrobacter_adeliensis-_-HE654007--_DSM_15333_T	22.0	0.03001
Lactococcus_piscium-_-DQ343754--_CCUG_32732_T	37.0	0.13162000000000001
Chryseobacterium_edaphi-_-OP346584--_PBS4-4_/type_materialtype_strain_of_Chryseobacterium_edaphiT	27.0	0.07177
Sinomicrobium_kalidii-_-OL742713--_HD2P242T	23.0	0.18052
Streptomyces_harenosi-_-MK503548--_PRKS01-65_T	27.0	0.03174
g__3045890	32.0	0.22888000000000003
Centipeda_periodontii-_-AJ010963--_DSM_2778-T-_T	37.0	0.0
Duganella_qianjiadongensis-_-MN865821--_CY13W_T	28.0	0.04079
Novispirillum_itersonii_subsp._nipponicum-_-EF612766--_LMG_7370_T	26.0	0.10350000000000001
g__643701	25.0	0.14906
Parasphingopyxis_lamellibrachiae-_-AB524074--_JAMH_0132_T	29.0	0.07333
Schaalia_naturae-_-FJ234421--_BL-79_T	37.0	0.13467
Pedobacter_koreensis-_-AB681397--_NBRC_101153_T	27.0	0.08028
Pseudomonas_hydrolytica-_-MK248116--_DSWY01_T	37.0	0.01256
Vallitalea_okinawensis-_-MG520272--_S15_T	36.0	0.16903
Anaerococcus_octavius-_-Y07841--_NCTC_9810_T	37.0	0.0
Leucobacter_insecticola-_-MN099407--_HDW9BT	28.0	0.03315
Domibacillus_tundrae-_-KM657429--_PAMC_80007_T	34.0	0.12552000000000002
g__1400062	29.0	0.04299000000000001
g__1400063	23.0	0.15867
g__1400060	28.0	0.037790000000000004
Actinomadura_gamaensis-_-KT989505--_NEAU-Gz5_T	29.0	0.10152
Micromonospora_nickelidurans-_-HQ174560--_K55_T	28.0	0.09617
Pseudothauera_lacus-_-MH251633--_D20_T	28.0	0.06063
Herbaspirillum_autotrophicum-_-AB074524--_IAM_14942_T	28.0	0.02239
Shewanella_nanhaiensis-_-MZ672032--_NR704-98T	23.0	0.02915
g__406099	30.0	0.05865000000000001
Pararhizobium_arenae-_-KX352244--_MIM27_T	29.0	0.09448
Slackia_piriformis-_-AB601000--_JCM_16070_T	37.0	0.0
Flavobacterium_tiangeerense-_-EU036219--_0563_T	25.0	0.04261
Cribrihabitans_marinus-_-JX306766--_CZ-AM5_T	27.0	0.10167000000000001
Mucilaginibacter_glaciei-_-MN134569--_ZB1P21_T	25.0	0.14900999999999998
Dyella_flagellata-_-KX430825--_4M-K16_T	28.0	0.10272
Brevibacterium_samyangense-_-DQ344485--_SST-8_T	33.0	0.08844
Pantoea_deleyi-_-EF688011--_LMG_24200_T	33.0	0.0659
Arachnia_propionica-_-AJ003058--_DSM_43307_T	37.0	0.0
Streptococcus_pseudoporcinus-_-AEUY02000005--_LQ_940-04_T	37.0	0.0
Litorilituus_sediminis-_-GU391219--_JYr2_T	10.0	0.07700000000000001
Curtobacterium_ammoniigenes-_-AB266597--_NBRC_101786_T	29.0	0.07441
Leeuwenhoekiella_palythoae-_-FJ405187--_KMM_6264_T	26.0	0.12588000000000002
Arenibacter_certesii-_-AY271622--_KMM_3941_T	20.0	0.15773
Streptantibioticus_cattleyicolor-_-FQ859185--_NRRL8057_T	28.0	0.04025
Streptomyces_hygroscopicus_subsp._hygroscopicus-_-AB184428--_NBRC_13472_T	22.0	0.00863
g__2913513	28.0	0.11776
Micromonospora_coerulea-_-X92598--_DSM_43143_LTP__T	28.0	0.07919000000000001
Desulfosporosinus_lacus-_-AJ582757--_STP12_T	31.0	0.03497
Propionigenium_modestum-_-X54275--_Gra_Succ_2_LTP__T	34.0	0.03672
Peptoclostridium_litorale-_-X77845--_DSM_5388_T	38.0	0.09497
Dyadobacter_arcticus-_-JN562715--_R-S7-29_T	15.0	0.07700000000000001
Paracoccus_salsus-_-OK576934--_EGIL200073_T	28.0	0.046439999999999995
Aerococcus_christensenii-_-CP014159--_CCUG28831_n_T	34.0	0.06971
Legionella_cardiaca-_-JF831047--_H63_T	34.0	0.06242
Paraburkholderia_franconis-_-MK690525--_CNPSo_3157_T	20.0	0.03573
Saccharothrix_lopnurensis-_-KP992900--_YIM_LPA2h_T	28.0	0.037669999999999995
Chlorobium_phaeovibrioides-_-Y08105--_2631_T	32.5	0.0
g__35798	27.0	0.016959999999999996
Clostridium_piliforme-_-L07416--_no_type_T	36.0	0.25858000000000003
g__35796	30.0	0.0002
Chryseomicrobium_imtechense-_-GQ927308--_MW_10_T	32.0	0.08750000000000001
Shewanella_glacialipiscicola-_-AB681674--_NBRC_102030_T	34.0	0.03333
Caviibacter_abscessus-_-LOQG01000014--_CCUG_39713_T	37.0	0.13702
Altererythrobacter_aerophilus-_-MG183676--_Ery1_T	28.0	0.09014000000000003
Thermocaproicibacter_melissae-_-ON921083--_MDTJ8T	37.0	0.12238
Macrococcus_bovicus-_-Y15714--_L2F4_T	35.0	0.041539999999999994
Amycolatopsis_pigmentata-_-AB327254--_TT_99-32_-=_NBRC_103392-_T	35.0	0.07074
Agrobacterium_tomkonis-_-JABXYF000000000--_IIF1SW-B1_T	30.0	0.0
Massilia_yuzhufengensis-_-JQ409016--_Y1243-1_T	28.0	0.052919999999999995
Algoriphagus_marincola-_-AY533663--_SW-2_T	24.0	0.15302
Acholeplasma_pleciae-_-AB681174--_NBRC_100476_T	34.0	0.32506999999999997
Ligilactobacillus_salivarius-_-AF089108--_ATCC_11741_T	34.0	0.06917
g__2034843	15.0	0.09762
Spirosoma_gilvum-_-LC221821--_15J10-9T5_T	23.0	0.05702
Thermofilum_pendens-_-X14835--_Hvv3-_DSM_2475_T	88.0	0.0
Asprobacter_aquaticus-_-KF056993--_DRW22-8_T	28.0	0.12771
Halomonas_cibimaris-_-GQ232738--_10-C-3_T	29.0	0.11782000000000001
Lysinibacillus_alkaliphilus-_-KF771256--_OMN17_T	31.0	0.0665
Xanthomonas_floridensis-_-KX518636--_WHRI_8848_T	25.0	0.00198
Thermomonas_fusca-_-AJ519986--_LMG_21737_T	32.0	0.06477000000000001
Dethiosulfatibacter_aminovorans-_-AB218661--_C/G2_-=_JCM_13356-_=_NBRC_101112-_=_DSM_17477-_T	56.0	0.2615
Saccharothrix_coeruleofusca-_-AF114805--_NRRL_B-16115T_T	28.0	0.019209999999999998
Rossellomorea_enclensis-_-KF265350--_SGD-1123_T	30.0	0.07446
Paralkalibacillus_indicireducens-_-LC197841--_M3-6_T	34.0	0.17341
Methanomicrobium_antiquum-_-AB370246--_MobH_T	37.0	0.04963
Pectobacterium_polonicum-_-MK240326--_DPMP315_T	28.0	0.028040000000000002
Streptomyces_lushanensis-_-KF938656--_JXJ_0135_T	28.0	0.02224
Actinophytocola_glycyrrhizae-_-MG190031--_BMP_B8152_T	31.0	0.11694
g__76890	30.0	0.03949000000000001
Rhodovulum_aestuarii-_-LN866627--_JA924_T	28.0	0.06177
Nocardioides_ginkgobilobae-_-KP128917--_SYP-A7303_T	29.0	0.08737
Thiothrix_defluvii-_-AF127020--_ben57_T	23.0	0.04077
Roseomonas_coralli-_-MN336179--_M0104_T	30.0	0.1462
Streptomyces_karpasiensis-_-JQ864430--_K413_T	26.0	0.10139000000000001
Qipengyuania_intermedia-_-MZ749499--_GH38T	29.0	0.052110000000000004
Flavobacterium_aquaticum-_-HE995762--_JC164_T	21.0	0.11846999999999999
Streptomyces_coeruleoprunus-_-AB184651--_NBRC_15400_T	27.0	0.01473
Novosphingobium_lotistagni-_-KT885190--_THG-DN6.20_T	29.0	0.0479
Velocimicrobium_porci-_-MN537529--_DSM_107250_T	36.0	0.16725
Streptomyces_seymenliensis-_-KC560729--_B1041_T	28.0	0.04506
g__3048127	37.0	0.12238
g__1737068	24.0	0.08938
Gillisia_lutea-_-MZ994595--_M10.2A_/type_materialtype_strain_of_Gillisia_luteaT	23.0	0.04163
Leucobacter_tardus-_-AM940158--_DSM_19811_=_LMG_24388_=_K_70/01_T	28.0	0.03587
Thiogranum_longum-_-AB983478--_gps52_T	23.0	0.149
Alkalibacterium_gilvum-_-AB690566--_3AD-1_T	31.0	0.11779999999999999
Helicobacter_kayseriensis-_-OL960428--_faydin-H23T	37.0	0.06184
Pseudomethylobacillus_aquaticus-_-MG603667--_H-5_T	23.0	0.11488000000000001
Comamonas_kerstersii-_-AJ430347--_LMG_3475_T	29.0	0.08188000000000001
Colwellia_agarivorans-_-KX618643--_QM50_T	13.0	0.08962999999999999
Gordonia_jinhuaensis-_-KJ700483--_ZYR_51_T	28.0	0.04236999999999999
Paracoccus_marinus-_-AB185957--_KKL-A5_T	28.0	0.06944
Algibacter_undariae-_-KC261664--_WS-MY9_T	26.0	0.14189000000000002
Streptomyces_qinglanensis-_-HQ660227--_172205_T	28.0	0.04283
Leucothrix_arctica-_-KJ160496--_IMCC9719_T	24.0	0.07014000000000001
Phocoenobacter_uteri-_-X89379--_M1063U_=_NCTC_12872_T	37.0	0.10769000000000001
Actinoallomurus_oryzae-_-EU420071--_GMKU_370_T	29.0	0.08436
Halopseudomonas_oceani-_-KT449732--_DSM_100277_T	29.0	0.08279
Bacillus_luti-_-KJ812415--_MCCC_1A00359_T	29.0	0.00198
Caldanaerobacter_subterraneus_subsp._subterraneus-_-AF195797--_SEBR_7858-_LA61_T	69.0	0.08179
Ensifer_kummerowiae-_-AY034028--_CCBAU_71714_T	30.0	0.02985
Paraburkholderia_hospita-_-AY040365--_LMG_20598T_T	26.0	0.01191
Aestuariispira_insulae-_-KF876014--_AH-MY2_T	27.0	0.19032
Chitinophaga_sancti-_-AB078066--_IFO_15057_T	25.0	0.06641
Clavibacter_sepedonicus-_-AM849034--_ATCC33113_T	25.0	0.0
Peptoniphilus_indolicus-_-AY153431--_CCUG_46591_T	37.0	0.0
Hydrogenovibrio_kuenenii-_-AF013978--_JB-A1_T	25.0	0.0
Nonlabens_xiamenensis-_-MK567889--_1Q3_T	26.0	0.11178
Neobacillus_jeddahensis-_-HG931339--_JCE_T	30.0	0.02771
Methylobacterium_organophilum-_-AB175638--_ATCC_27886_T	30.0	0.0
Owenweeksia_hongkongensis-_-AB125062--_UST20020801_T	30.0	0.0
Aquibacillus_halophilus-_-HQ433456--_B6B_T	30.0	0.07074
Asanoa_ishikariensis-_-AJ294715--_IMSNU_22004_T	28.0	0.05133
Pelistega_suis-_-LN830267--_3340-03_T	33.0	0.06987
Sinosporangium_album-_-EU438912--_6014_T	29.0	0.08610000000000001
g__1940255	37.0	0.14234
Listeria_cornellensis-_-JX961634--_FSL_F6-969_T	30.0	0.0
Capnocytophaga_haemolytica-_-CP014227--_CCUG_32990_n_T	37.0	0.11704
Dickeya_fangzhongdai-_-CP025003--_DSM_101947_n_T	28.0	0.01738
Alteromonas_aestuariivivens-_-KY497472--_JDTF-113_T	19.0	0.05089
Pseudonocardia_aurantiaca-_-FR749916--_DSM_44773_T	30.0	0.058190000000000006
Mesorhizobium_delmotii-_-KP242314--_STM4623_T	26.0	0.060340000000000005
Rhodococcus_spongiicola-_-MG200156--_LHW50502_T	30.0	0.05728
Hymenobacter_ginkgonis-_-MN595016--_HMF4947_T	20.0	0.16488
Phaeospirillum_oryzae-_-AM901294--_JA317_T	27.0	0.04229
Massilia_buxea-_-KX944690--_A9_T	28.0	0.06100000000000001
Neobacillus_rhizophilus-_-MZ144020--_FJAT-49825_/type_materialtype_strain_of_Neobacillus_rhizophilusT	30.0	0.03264
Flavobacterium_collinsense-_-KM288594--_4-T-2_T	25.0	0.15684
Desulfomicrobium_baculatum-_-AJ277894--_DSM_4028T_T	30.0	0.0
Photorhabdus_thracensis-_-AJ560634--_39-8_=_DSM_15199_T	28.0	0.053489999999999996
Microbacterium_ginsengisoli-_-AB271048--_Gsoil_259_T	34.0	0.09487999999999999
Amycolatopsis_tucumanensis-_-DQ886938--_ABO_T	35.0	0.031039999999999998
Wohlfahrtiimonas_populi-_-KT988034--_34c10-3-10_T	29.0	0.05433
Ensifer_sojae-_-GU593061--_CCBAU_05684_T	30.0	0.0
Sphingobium_aromaticiconvertens-_-AM181012--_DSM_12677_T	25.0	0.06842000000000001
Nocardioides_ultimimeridianus-_-FM997998--_RP-B26_T	29.0	0.10138999999999998
Nocardioides_seonyuensis-_-CP038436--_MMS17-SY207-3_T	29.0	0.10006
Thermoclostridium_stercorarium_subsp._leptospartum-_-X72870--_TX41_T	60.0	0.0
Paenibacillus_koreensis-_-AF130254--_YC300_T	31.0	0.043129999999999995
Brachybacterium_paraconglomeratum-_-AJ415377--_LMG_19861_T	30.0	0.02554
Micromonospora_globispora-_-KF818390--_S2901_T	28.0	0.08900999999999998
Brevundimonas_bullata-_-AB023428--_MBIC2745_T	33.0	0.03032
Amycolatopsis_speibonae-_-KF771262--_M29_T	28.0	0.009899999999999999
Jeotgalicoccus_schoeneichii-_-KU878872--_140805-STR-02_T	33.0	0.10852
Kribbella_aluminosa-_-EF126967--_HKI_0478_T	28.0	0.04674999999999999
g__1891915	31.0	0.09989
Aureimonas_glaciistagni-_-KM273177--_PAMC_27157_T	28.0	0.060520000000000004
Thalassomonas_viridans-_-AJ294747--_XOM5-_CECT_5082-_DSM_13753_T	13.0	0.056549999999999996
Stella_humosa-_-AJ535710--_DSM5900_T	28.0	0.1815
g__69965	35.0	0.01757
g__69961	29.0	0.04096000000000001
Fodinibius_salinus-_-HM153810--_YIM_D17_T	27.0	0.2528
g__289239	28.0	0.058230000000000004
g__414715	28.0	0.01498
Phycocomes_zhengii-_-MG065696--_LMIT002_T	29.0	0.10955000000000001
Alteromonas_antoniana-_-JAESDH010000001--_MD_567_source__________/type_materialtype_strain_of_Alteromonas_antonianaT	31.0	0.07464
g__362865	26.0	0.023379999999999998
g__1810868	29.0	0.07762
Pseudonocardia_alni-_-AJ252823--_IMSNU_20049T_T	29.0	0.058449999999999995
Cyclobacterium_qasimii-_-FN377719--_M12-11B_T	4.0	0.0
g__2886886	26.0	0.06443
Xenorhabdus_thuongxuanensis-_-KX602193--_30TX1_T	35.0	0.0978
Devosia_aurantiaca-_-MN620432--_H239T	27.0	0.075
Adlercreutzia_caecicola-_-GQ456228--_NR06_T	37.0	0.06437999999999999
Megasphaera_butyrica-_-JAOQKD000000000--_Sanger_24_T	37.0	0.12911
Conexibacter_woesei-_-CP001854--_DSM_14684_T	28.0	0.0
g__2901189	29.0	0.045810000000000003
Cellulomonas_biazotea-_-X79462--_DSM_20112_T	28.0	0.00362
Gryllotalpicola_kribbensis-_-HQ832499--_PU-02_T	28.0	0.08283
Cryobacterium_shii-_-JX949935--_TMT1-22_/type_materialtype_strain_of_Cryobacterium_shiiT	31.0	0.11495
Mucinivorans_hirudinis-_-HG934468--_M3T_LTP__T	37.0	0.16063
Myroides_anatoliensis-_-JF825522--_MK3_T	23.0	0.14157999999999998
g__115782	32.0	0.01257
g__115780	30.0	0.009919999999999998
Pedobacter_panaciterrae-_-AB245368--_Gsoil_042_T	26.0	0.0366
Enterococcus_columbae-_-ASWJ01000009--_ATCC_51263_T	37.0	0.0
Porphyrobacter_colymbi-_-AB702992--_TPW-24_T	30.0	0.016640000000000002
Sandarakinorhabdus_oryzae-_-LC475147--_NM-18_T	20.0	0.01515
Halobellus_salinus-_-AB771430--_JCM_14359_T	31.0	0.07895
Vespertiliibacter_pulmonis-_-KF031240--_E127/08_T	37.0	0.0809
Thermoplasma_volcanium-_-BA000011--_GSS1_T	60.0	0.0
Streptohalobacillus_salinus-_-FJ746578--_H96B60_T	31.0	0.09324
Thiosulfativibrio_zosterae-_-LC510548--_AkT22_T	32.0	0.12546000000000002
Mycobacterium_bohemicum-_-U84502--_DSM_44277_LTP__T	32.0	0.011380000000000001
Corynebacterium_urogenitale-_-MK161113--_LMM-1652_T	37.0	0.053130000000000004
Allorhizocola_rhizosphaerae-_-KX128909--_CPCC_204380_T	29.0	0.062329999999999997
Microbacterium_wangchenii-_-MH790143--_dek512_T	34.0	0.04588
Rubrivivax_gelatinosus-_-D16213--_ATCC_17011_T	32.0	0.04331
Tenacibaculum_maritimum-_-AB078057--_IFO_15946_T	30.0	0.0
Kineosporia_succinea-_-AB003932--_I-273-=JCM9957-_T	28.0	0.0
Muricomes_intestini-_-KR364770--_2PG-424-CC-1_T	37.0	0.10392000000000001
Methylobacterium_nonmethylotrophicum-_-JQ608335--_6HR-1_T	24.0	0.08641000000000001
Roseibacillus_ishigakijimensis-_-AB331888--_MN1-741_T	26.0	0.15115
Aquamicrobium_segne-_-AM884145--_1006/1_T	25.0	0.08018
Zhongshania_borealis-_-HQ199599--_CL-AS9_T	23.0	0.11905
Salinicola_endophyticus-_-KY999931--_CPA92_T	23.0	0.06173
Xanthomonas_arboricola-_-Y10757--_LMG_747_T_T	25.0	0.0020800000000000003
Acinetobacter_entericus-_-OP713786--_BIT-DXN8_/type_materialtype_strain_of_Acinetobacter_entericusT	30.0	0.01559
Methyloligella_halotolerans-_-JQ773443--_C2_T	26.0	0.12473999999999999
Pseudooceanicola_antarcticus-_-JX844452--_Ar-45_T	19.0	0.09774
g__947525	30.0	0.050960000000000005
Corynebacterium_ilicis-_-JQ955626--_ICMP_2608_T	30.0	0.04616
Burkholderia_humptydooensis-_-CP013380--_MSMB43_T	27.0	0.0203
Tenacibaculum_crassostreae-_-EU428783--_JO-1_T	24.0	0.12695
Fertoeibacter_niger-_-MH091350--_RG-N-1a_T	28.0	0.06334
Clostridium_methoxybenzovorans-_-AF067965--_SR3-_DSM_12182_T	37.0	0.02947
Ferruginibacter_lapsinanis-_-FJ177532--_HU1-HG42_T	25.0	0.19667
Nocardioides_dubius-_-AY928902--_KSL-104_T	28.0	0.11214000000000002
Arenimonas_maotaiensis-_-KF746926--_YT8_T	33.0	0.11930999999999999
Nocardia_xestospongiae-_-AB973878--_ST01-07_T	28.0	0.013069999999999998
Desulfobacter_postgatei-_-AF418180--_DSM_2034_T	32.0	0.0
g__1384499	33.0	0.06992999999999999
Dyadobacter_bucti-_-MH447265--_QTA69_T	15.0	0.07158999999999999
Caulobacter_ginsengisoli-_-AB271055--_Gsoil_317_T	29.0	0.046340000000000006
Sulfitobacter_litoralis-_-DQ097527--_Iso_3_T	23.0	0.048100000000000004
g__1502303	26.0	0.12328
Corynebacterium_fournieri-_-LT576414--_Marseille-P2948_T	37.0	0.038400000000000004
Delftia_lacustris-_-EU888308--_332_T	33.0	0.0156
Mannheimia_ruminalis-_-AF053900--_HPA92-_CCUG_38470_T	37.0	0.07498
Alcanivorax_xenomutans-_-HE601937--_JC109_T	28.0	0.0126
Desulfosediminicola_flagellatus-_-MK660564--_IMCC35005_/type_materialtype_strain_of_DesulfosediminicolaflagellatusT	17.0	0.08603
Dermabacter_hominis-_-X76728--_NCFB_2769_T	30.0	0.0
