"tip_label"	"accesion"	"taxid"	"taxname"	"taxrank"	"old_tip_label"	"kingdom_taxid"	"phylum_taxid"	"class_taxid"	"order_taxid"	"family_taxid"	"genus_taxid"	"species_taxid"
"272239"	"AB012595"	"272239"	"Gulosibacter bifidus"	"species"	"'AB012595, Gulosibacter bifidus, Gulosibacter bifidus, (AB012595), IAM 14848 T'"	"2"	"201174"	"1760"	"85006"	"85023"	"256818"	"272239"
"272240"	"AF300651"	"272240"	"Gulosibacter faecalis"	"species"	"'AF300651, Gulosibacter faecalis, Gulosibacter faecalis, (AF300651), ATCC 13722 T'"	"2"	"201174"	"1760"	"85006"	"85023"	"256818"	"272240"
"1729695"	"KR259824"	"1729695"	"Gulosibacter sediminis"	"species"	"'KR259824, Gulosibacter sediminis, Gulosibacter sediminis, (KR259824), YIM M12148 T'"	"2"	"201174"	"1760"	"85006"	"85023"	"256818"	"1729695"
"2488791"	"MK184537"	"2488791"	"Gulosibacter macacae"	"species"	"'MK184537, Gulosibacter macacae, Gulosibacter macacae, (MK184537), CCTCC AB 2016023 T'"	"2"	"201174"	"1760"	"85006"	"85023"	"256818"	"2488791"
"255205"	"X77440"	"255205"	"Pseudoclavibacter helvolus"	"species"	"'X77440, Pseudoclavibacter helvolus, Pseudoclavibacter helvolus, (X77440), DSM 20419 T'"	"2"	"201174"	"1760"	"85006"	"85023"	"255204"	"255205"
"1530195"	"KJ769174"	"1530195"	"Pseudoclavibacter terrae"	"species"	"'KJ769174, Pseudoclavibacter terrae, Pseudoclavibacter terrae, (KJ769174), THG-MD12 T'"	"2"	"201174"	"1760"	"85006"	"85023"	"255204"	"1530195"
"1778590"	"KP721484"	"1778590"	"Pseudoclavibacter endophyticus"	"species"	"'KP721484, Pseudoclavibacter endophyticus, Pseudoclavibacter endophyticus, (KP721484), EGI 60007 T'"	"2"	"201174"	"1760"	"85006"	"85023"	"255204"	"1778590"
"587635"	"FJ514934"	"587635"	"Pseudoclavibacter chungangensis"	"species"	"'FJ514934, Pseudoclavibacter chungangensis, Pseudoclavibacter chungangensis, (FJ514934), CAU 59 T'"	"2"	"201174"	"1760"	"85006"	"85023"	"255204"	"587635"
"272241"	"AB012590"	"272241"	"Zimmermannella alba"	"species"	"'AB012590, Zimmermannella alba, Zimmermannella alba, (AB012590), IFO 15616 T'"	"2"	"201174"	"1760"	"85006"	"85023"	"255204"	"272241"
"908846"	"HQ266601"	"908846"	"Pseudoclavibacter caeni"	"species"	"'HQ266601, Pseudoclavibacter caeni, Pseudoclavibacter caeni, (HQ266601), MJ28 T'"	"2"	"201174"	"1760"	"85006"	"85023"	"255204"	"908846"
"452623"	"AB329630"	"452623"	"Pseudoclavibacter soli"	"species"	"'AB329630, Pseudoclavibacter soli, Pseudoclavibacter soli, (AB329630), KP02 T'"	"2"	"201174"	"1760"	"85006"	"85023"	"255204"	"452623"
"1634927"	"KP118964"	"1634927"	"Rathayibacter agropyri"	"species"	"'KP118964, Rathayibacter agropyri, Rathayibacter agropyri, (KP118964), CA4 T'"	"2"	"201174"	"1760"	"85006"	"85023"	"33886"	"1634927"
"33887"	"X77439"	"33887"	"Rathayibacter rathayi"	"species"	"'X77439, Rathayibacter rathayi, Rathayibacter rathayi, (X77439), DSM 7485 T'"	"2"	"201174"	"1760"	"85006"	"85023"	"33886"	"33887"
"110936"	"AF159364"	"110936"	"Rathayibacter caricis"	"species"	"'AF159364, Rathayibacter caricis, Rathayibacter caricis, (AF159364), VKM Ac-1799 T'"	"2"	"201174"	"1760"	"85006"	"85023"	"33886"	"110936"
"33888"	"X77438"	"33888"	"Rathayibacter tritici"	"species"	"'X77438, Rathayibacter tritici, Rathayibacter tritici, (X77438), DSM 7486 T'"	"2"	"201174"	"1760"	"85006"	"85023"	"33886"	"33888"
"110937"	"AM410683"	"110937"	"Rathayibacter festucae"	"species"	"'AM410683, Rathayibacter festucae, Rathayibacter festucae, (AM410683), DSM 15932 T'"	"2"	"201174"	"1760"	"85006"	"85023"	"33886"	"110937"
"1891671"	"KX758084"	"1891671"	"Rathayibacter oskolensis"	"species"	"'KX758084, Rathayibacter oskolensis, Rathayibacter oskolensis, (KX758084), VKM Ac-2121 T'"	"2"	"201174"	"1760"	"85006"	"85023"	"33886"	"1891671"
"993086"	"HQ832501"	"993086"	"Gryllotalpicola koreensis"	"species"	"'HQ832501, Gryllotalpicola koreensis, Gryllotalpicola koreensis, (HQ832501), RU-16 T'"	"2"	"201174"	"1760"	"85006"	"85023"	"1195526"	"993086"
"993084"	"HQ832499"	"993084"	"Gryllotalpicola kribbensis"	"species"	"'HQ832499, Gryllotalpicola kribbensis, Gryllotalpicola kribbensis, (HQ832499), PU-02 T'"	"2"	"201174"	"1760"	"85006"	"85023"	"1195526"	"993084"
"1184153"	"JQ864374"	"1184153"	"Gryllotalpicola reticulitermitis"	"species"	"'JQ864374, Gryllotalpicola reticulitermitis, Gryllotalpicola reticulitermitis, (JQ864374), TS-56 T'"	"2"	"201174"	"1760"	"85006"	"85023"	"1195526"	"1184153"
"1542726"	"KJ948113"	"1542726"	"Gryllotalpicola soli"	"species"	"'KJ948113, Gryllotalpicola soli, Gryllotalpicola soli, (KJ948113), KIS12-7 T'"	"2"	"201174"	"1760"	"85006"	"85023"	"1195526"	"1542726"
"993087"	"HQ832502"	"993087"	"Gryllotalpicola daejeonensis"	"species"	"'HQ832502, Gryllotalpicola daejeonensis, Gryllotalpicola daejeonensis, (HQ832502), RU-04 T'"	"2"	"201174"	"1760"	"85006"	"85023"	"1195526"	"993087"
"2419771"	"MH989595"	"2419771"	"Gryllotalpicola protaetiae"	"species"	"'MH989595, Gryllotalpicola protaetiae, Gryllotalpicola protaetiae, (MH989595), 2DFW10M-5 T'"	"2"	"201174"	"1760"	"85006"	"85023"	"1195526"	"2419771"
"2036"	"X77436"	"2036"	"Curtobacterium citreum"	"species"	"'X77436, Curtobacterium citreum, Curtobacterium citreum, (X77436), DSM 20528 T'"	"2"	"201174"	"1760"	"85006"	"85023"	"2034"	"2036"
"50728"	"AM410691"	"50728"	"Curtobacterium albidum"	"species"	"'AM410691, Curtobacterium albidum, Curtobacterium albidum, (AM410691), DSM 20512 T'"	"2"	"201174"	"1760"	"85006"	"85023"	"2034"	"50728"
"465820"	"GU269547"	"465820"	"Flavobacterium oceanosedimentum"	"species"	"'GU269547, Flavobacterium oceanosedimentum, Flavobacterium oceanosedimentum, (GU269547), ATCC 31317 T'"	"2"	"201174"	"1760"	"85006"	"85023"	"2034"	"465820"
"69373"	"AJ784400"	"69373"	"Curtobacterium pusillum"	"species"	"'AJ784400, Curtobacterium pusillum, Curtobacterium pusillum, (AJ784400), DSM 20527 T'"	"2"	"201174"	"1760"	"85006"	"85023"	"2034"	"69373"
"150122"	"AJ310413"	"150122"	"Curtobacterium herbarum"	"species"	"'AJ310413, Curtobacterium herbarum, Curtobacterium herbarum, (AJ310413), P 420/07 T'"	"2"	"201174"	"1760"	"85006"	"85023"	"2034"	"150122"
"395387"	"AB266597"	"395387"	"Curtobacterium ammoniigenes"	"species"	"'AB266597, Curtobacterium ammoniigenes, Curtobacterium ammoniigenes, (AB266597), NBRC 101786 T'"	"2"	"201174"	"1760"	"85006"	"85023"	"2034"	"395387"
"33881"	"X77437"	"33881"	"Curtobacterium luteum"	"species"	"'X77437, Curtobacterium luteum, Curtobacterium luteum, (X77437), DSM 20542 T'"	"2"	"201174"	"1760"	"85006"	"85023"	"2034"	"33881"
"76635"	"AB012646"	"76635"	"Mycetocola tolaasinivorans"	"species"	"'AB012646, Mycetocola tolaasinivorans, Mycetocola tolaasinivorans, (AB012646), CM-05 LTP [T] T'"	"2"	"201174"	"1760"	"85006"	"85023"	"76634"	"76635"
"76637"	"AB012648"	"76637"	"Mycetocola lacteus"	"species"	"'AB012648, Mycetocola lacteus, Mycetocola lacteus, (AB012648), CM-10 LTP [T] T'"	"2"	"201174"	"1760"	"85006"	"85023"	"76634"	"76637"
"76636"	"AB012647"	"76636"	"Mycetocola saprophilus"	"species"	"'AB012647, Mycetocola saprophilus, Mycetocola saprophilus, (AB012647), CM-01 LTP [T] T'"	"2"	"201174"	"1760"	"85006"	"85023"	"76634"	"76636"
"2859226"	"OK039348"	"2859226"	"Mycetocola spongiae"	"species"	"'OK039348, Mycetocola spongiae, Mycetocola spongiae, (OK039348), MSC19 T'"	"2"	"201174"	"1760"	"85006"	"85023"	"76634"	"2859226"
"1935379"	"LT797169"	"1935379"	"Leucobacter muris"	"species"	"'LT797169, Leucobacter muris, Leucobacter muris, (LT797169), DSM101948 T'"	"2"	"201174"	"1760"	"85006"	"85023"	"55968"	"1935379"
"1257004"	"JX669524"	"1257004"	"Leucobacter zeae"	"species"	"'JX669524, Leucobacter zeae, Leucobacter zeae, (JX669524), CC-MF41 T'"	"2"	"201174"	"1760"	"85006"	"85023"	"55968"	"1257004"
"2020682"	"KY214292"	"2020682"	"Leucobacter corticis"	"species"	"'KY214292, Leucobacter corticis, Leucobacter corticis, (KY214292), 2C-7 T'"	"2"	"201174"	"1760"	"85006"	"85023"	"55968"	"2020682"
"1494430"	"KJ461711"	"1494430"	"Leucobacter holotrichiae"	"species"	"'KJ461711, Leucobacter holotrichiae, Leucobacter holotrichiae, (KJ461711), T14 T'"	"2"	"201174"	"1760"	"85006"	"85023"	"55968"	"1494430"
"1774087"	"KT359554"	"1774087"	"Leucobacter populi"	"species"	"'KT359554, Leucobacter populi, Leucobacter populi, (KT359554), 06C10-3-11 T'"	"2"	"201174"	"1760"	"85006"	"85023"	"55968"	"1774087"
"1784719"	"KT439069"	"1784719"	"Leucobacter triazinivorans"	"species"	"'KT439069, Leucobacter triazinivorans, Leucobacter triazinivorans, (KT439069), JW-1 T'"	"2"	"201174"	"1760"	"85006"	"85023"	"55968"	"1784719"
"1983706"	"LT844632"	"1983706"	"Leucobacter weissii"	"species"	"'LT844632, Leucobacter weissii, Leucobacter weissii, (LT844632), DSM 20621 T'"	"2"	"201174"	"1760"	"85006"	"85023"	"55968"	"1983706"
"340321"	"AM072820"	"340321"	"Leucobacter alluvii"	"species"	"'AM072820, Leucobacter alluvii, Leucobacter alluvii, (AM072820), RB10 T'"	"2"	"201174"	"1760"	"85006"	"85023"	"55968"	"340321"
"272210"	"AB012594"	"272210"	"Leucobacter albus"	"species"	"'AB012594, Leucobacter albus, Leucobacter albus, (AB012594), IAM 14851 T'"	"2"	"201174"	"1760"	"85006"	"85023"	"55968"	"272210"
"55969"	"AJ746337"	"55969"	"Leucobacter komagatae"	"species"	"'AJ746337, Leucobacter komagatae, Leucobacter komagatae, (AJ746337), IFO 15245 T'"	"2"	"201174"	"1760"	"85006"	"85023"	"55968"	"55969"
"283878"	"AJ781047"	"283878"	"Leucobacter aridicollis"	"species"	"'AJ781047, Leucobacter aridicollis, Leucobacter aridicollis, (AJ781047), L9 T'"	"2"	"201174"	"1760"	"85006"	"85023"	"55968"	"283878"
"683042"	"GQ246672"	"683042"	"Leucobacter denitrificans"	"species"	"'GQ246672, Leucobacter denitrificans, Leucobacter denitrificans, (GQ246672), M1T8B10 T'"	"2"	"201174"	"1760"	"85006"	"85023"	"55968"	"683042"
"333963"	"AM040493"	"333963"	"Leucobacter iarius"	"species"	"'AM040493, Leucobacter iarius, Leucobacter iarius, (AM040493), 40 T'"	"2"	"201174"	"1760"	"85006"	"85023"	"55968"	"333963"
"2812850"	"MW621474"	"2812850"	"Leucobacter soli"	"species"	"'MW621474, Leucobacter soli, Leucobacter soli, (MW621474), IMT-300T'"	"2"	"201174"	"1760"	"85006"	"85023"	"55968"	"2812850"
"1289170"	"KC107829"	"1289170"	"Leucobacter ruminantium"	"species"	"'KC107829, Leucobacter ruminantium, Leucobacter ruminantium, (KC107829), A2 T'"	"2"	"201174"	"1760"	"85006"	"85023"	"55968"	"1289170"
"2796471"	"MW116730"	"2796471"	"Leucobacter chromiisoli"	"species"	"'MW116730, Leucobacter chromiisoli, Leucobacter chromiisoli, (MW116730), CSA1 T'"	"2"	"201174"	"1760"	"85006"	"85023"	"55968"	"2796471"
"501483"	"AM940158"	"501483"	"Leucobacter tardus"	"species"	"'AM940158, Leucobacter tardus, Leucobacter tardus, (AM940158), DSM 19811 = LMG 24388 = K 70/01 T'"	"2"	"201174"	"1760"	"85006"	"85023"	"55968"	"501483"
"696001"	"FN597581"	"696001"	"Leucobacter aerolatus"	"species"	"'FN597581, Leucobacter aerolatus, Leucobacter aerolatus, (FN597581), Sj10 T'"	"2"	"201174"	"1760"	"85006"	"85023"	"55968"	"696001"
"662960"	"AB514037"	"662960"	"Leucobacter exalbidus"	"species"	"'AB514037, Leucobacter exalbidus, Leucobacter exalbidus, (AB514037), K-540B T'"	"2"	"201174"	"1760"	"85006"	"85023"	"55968"	"662960"
"1461259"	"KF906846"	"1461259"	"Leucobacter japonicus"	"species"	"'KF906846, Leucobacter japonicus, Leucobacter japonicus, (KF906846), CBX130 T'"	"2"	"201174"	"1760"	"85006"	"85023"	"55968"	"1461259"
"340320"	"AM072819"	"340320"	"Leucobacter luti"	"species"	"'AM072819, Leucobacter luti, Leucobacter luti, (AM072819), RF6 T'"	"2"	"201174"	"1760"	"85006"	"85023"	"55968"	"340320"
"2714933"	"MN099406"	"2714933"	"Leucobacter coleopterorum"	"species"	"'MN099406, Leucobacter coleopterorum, Leucobacter coleopterorum, (MN099406), HDW9AT'"	"2"	"201174"	"1760"	"85006"	"85023"	"55968"	"2714933"
"2714935"	"MN099408"	"2714935"	"Leucobacter viscericola"	"species"	"'MN099408, Leucobacter viscericola, Leucobacter viscericola, (MN099408), HDW9CT'"	"2"	"201174"	"1760"	"85006"	"85023"	"55968"	"2714935"
"2714934"	"MN099407"	"2714934"	"Leucobacter insecticola"	"species"	"'MN099407, Leucobacter insecticola, Leucobacter insecticola, (MN099407), HDW9BT'"	"2"	"201174"	"1760"	"85006"	"85023"	"55968"	"2714934"
"1365628"	"HG326599"	"1365628"	"Canibacter oris"	"species"	"'HG326599, Canibacter oris, Canibacter oris, (HG326599), _IMMIB Q2029717 T'"	"2"	"201174"	"1760"	"85006"	"85023"	"1648503"	"1365628"
"216816"	"M58739"	"216816"	"Bifidobacterium longum subsp. longum"	"species"	"'M58739, Bifidobacterium longum subsp. longum, Bifidobacterium longum subsp. longum, (M58739), ATCC 15707 T'"	"2"	"201174"	"1760"	"85004"	"31953"	"1678"	"216816"
"2052941"	"KU298954"	"2052941"	"Bifidobacterium callitrichidarum"	"species"	"'KU298954, Bifidobacterium callitrichidarum, Bifidobacterium callitrichidarum, (KU298954), TRI 5 T'"	"2"	"201174"	"1760"	"85004"	"31953"	"1678"	"2052941"
"2834437"	"MZ573311"	"2834437"	"Bifidobacterium miconisargentati"	"species"	"'MZ573311, Bifidobacterium miconisargentati, Bifidobacterium miconisargentati, (MZ573311), 82T25 T'"	"2"	"201174"	"1760"	"85004"	"31953"	"1678"	"2834437"
"2020965"	"NMWV01000000"	"2020965"	"Bifidobacterium imperatoris"	"species"	"'NMWV01000000, Bifidobacterium imperatoris, Bifidobacterium imperatoris, (NMWV01000000), Tam1G T'"	"2"	"201174"	"1760"	"85004"	"31953"	"1678"	"2020965"
"2675324"	"MN707966"	"2675324"	"Bifidobacterium olomucense"	"species"	"'MN707966, Bifidobacterium olomucense, Bifidobacterium olomucense, (MN707966), VB26  DSM 109959 T'"	"2"	"201174"	"1760"	"85004"	"31953"	"1678"	"2675324"
"2052656"	"PGLQ01000000"	"2052656"	"Bifidobacterium scaligerum"	"species"	"'PGLQ01000000, Bifidobacterium scaligerum, Bifidobacterium scaligerum, (PGLQ01000000), TRE D T'"	"2"	"201174"	"1760"	"85004"	"31953"	"1678"	"2052656"
"2650773"	"MN443771"	"2650773"	"Bifidobacterium cebidarum"	"species"	"'MN443771, Bifidobacterium cebidarum, Bifidobacterium cebidarum, (MN443771), CCUG 73785 T'"	"2"	"201174"	"1760"	"85004"	"31953"	"1678"	"2650773"
"2809026"	"MZ573305"	"2809026"	"Bifidobacterium colobi"	"species"	"'MZ573305, Bifidobacterium colobi, Bifidobacterium colobi, (MZ573305), 80T4 T'"	"2"	"201174"	"1760"	"85004"	"31953"	"1678"	"2809026"
"2045440"	"PEBJ01000000"	"2045440"	"Bifidobacterium felsineum"	"species"	"'PEBJ01000000, Bifidobacterium felsineum, Bifidobacterium felsineum, (PEBJ01000000), TRE H T'"	"2"	"201174"	"1760"	"85004"	"31953"	"1678"	"2045440"
"2306974"	"MK377256"	"2306974"	"Bifidobacterium samirii"	"species"	"'MK377256, Bifidobacterium samirii, Bifidobacterium samirii, (MK377256), LMG 30940 T'"	"2"	"201174"	"1760"	"85004"	"31953"	"1678"	"2306974"
"78448"	"AB116345"	"78448"	"Bifidobacterium pullorum"	"species"	"'AB116345, Bifidobacterium pullorum, Bifidobacterium pullorum, (AB116345), JCM 1214 T'"	"2"	"201174"	"1760"	"85004"	"31953"	"1678"	"78448"
"2834431"	"MZ573302"	"2834431"	"Bifidobacterium phasiani"	"species"	"'MZ573302, Bifidobacterium phasiani, Bifidobacterium phasiani, (MZ573302), 6T3 T'"	"2"	"201174"	"1760"	"85004"	"31953"	"1678"	"2834431"
"2172043"	"MK461560"	"2172043"	"Bifidobacterium tibiigranuli"	"species"	"'MK461560, Bifidobacterium tibiigranuli, Bifidobacterium tibiigranuli, (MK461560), DSM 108414 T'"	"2"	"201174"	"1760"	"85004"	"31953"	"1678"	"2172043"
"77635"	"D89378"	"77635"	"Bifidobacterium subtile"	"species"	"'D89378, Bifidobacterium subtile, Bifidobacterium subtile, (D89378), DSM 20096 T'"	"2"	"201174"	"1760"	"85004"	"31953"	"1678"	"77635"
"2675321"	"MN707963"	"2675321"	"Bifidobacterium panos"	"species"	"'MN707963, Bifidobacterium panos, Bifidobacterium panos, (MN707963), VB23  DSM 109663 T'"	"2"	"201174"	"1760"	"85004"	"31953"	"1678"	"2675321"
"1765219"	"KP979748"	"1765219"	"Bifidobacterium eulemuris"	"species"	"'KP979748, Bifidobacterium eulemuris, Bifidobacterium eulemuris, (KP979748), LMM_E3 T'"	"2"	"201174"	"1760"	"85004"	"31953"	"1678"	"1765219"
"1603886"	"KJ658281"	"1603886"	"Bifidobacterium lemurum"	"species"	"'KJ658281, Bifidobacterium lemurum, Bifidobacterium lemurum, (KJ658281), LMC 13 T'"	"2"	"201174"	"1760"	"85004"	"31953"	"1678"	"1603886"
"28025"	"AB116277"	"28025"	"Bifidobacterium animalis"	"species"	"'AB116277, Bifidobacterium animalis, Bifidobacterium animalis, (AB116277), JCM 1190 T'"	"2"	"201174"	"1760"	"85004"	"31953"	"1678"	"28025"
"2610880"	"MG028631"	"2610880"	"Bifidobacterium canis"	"species"	"'MG028631, Bifidobacterium canis, Bifidobacterium canis, (MG028631), GSD1FS T'"	"2"	"201174"	"1760"	"85004"	"31953"	"1678"	"2610880"
"2020963"	"NMYC01000000"	"2020963"	"Bifidobacterium anseris"	"species"	"'NMYC01000000, Bifidobacterium anseris, Bifidobacterium anseris, (NMYC01000000), Goo31D T'"	"2"	"201174"	"1760"	"85004"	"31953"	"1678"	"2020963"
"1960968"	"MVOG01000000"	"1960968"	"Bifidobacterium italicum"	"species"	"'MVOG01000000, Bifidobacterium italicum, Bifidobacterium italicum, (MVOG01000000), Rab10A T'"	"2"	"201174"	"1760"	"85004"	"31953"	"1678"	"1960968"
"35760"	"D86186"	"35760"	"Bifidobacterium choerinum"	"species"	"'D86186, Bifidobacterium choerinum, Bifidobacterium choerinum, (D86186), ATCC 27686 T'"	"2"	"201174"	"1760"	"85004"	"31953"	"1678"	"35760"
"2306972"	"MK377258"	"2306972"	"Bifidobacterium castoris"	"species"	"'MK377258, Bifidobacterium castoris, Bifidobacterium castoris, (MK377258), LMG 30937 T'"	"2"	"201174"	"1760"	"85004"	"31953"	"1678"	"2306972"
"1960969"	"MVOH01000000"	"1960969"	"Bifidobacterium criceti"	"species"	"'MVOH01000000, Bifidobacterium criceti, Bifidobacterium criceti, (MVOH01000000), Ham19E T'"	"2"	"201174"	"1760"	"85004"	"31953"	"1678"	"1960969"
"2306976"	"MK377254"	"2306976"	"Bifidobacterium dolichotidis"	"species"	"'MK377254, Bifidobacterium dolichotidis, Bifidobacterium dolichotidis, (MK377254), LMG 30941 T'"	"2"	"201174"	"1760"	"85004"	"31953"	"1678"	"2306976"
"1688"	"GU361818"	"1688"	"Bifidobacterium cuniculi"	"species"	"'GU361818, Bifidobacterium cuniculi, Bifidobacterium cuniculi, (GU361818), KCTC 3276 T'"	"2"	"201174"	"1760"	"85004"	"31953"	"1678"	"1688"
"1692"	"D86193"	"1692"	"Bifidobacterium magnum"	"species"	"'D86193, Bifidobacterium magnum, Bifidobacterium magnum, (D86193), JCM 1218 T'"	"2"	"201174"	"1760"	"85004"	"31953"	"1678"	"1692"
"2614131"	"MN482706"	"2614131"	"Bifidobacterium choloepi"	"species"	"'MN482706, Bifidobacterium choloepi, Bifidobacterium choloepi, (MN482706), BRDM6 T'"	"2"	"201174"	"1760"	"85004"	"31953"	"1678"	"2614131"
"2879940"	"LC651622"	"2879940"	"Bifidobacterium mizhiense"	"species"	"'LC651622, Bifidobacterium mizhiense, Bifidobacterium mizhiense, (LC651622), S053-2 T'"	"2"	"201174"	"1760"	"85004"	"31953"	"1678"	"2879940"
"2750947"	"MW540506"	"2750947"	"Bifidobacterium choladohabitan"	"species"	"'MW540506, Bifidobacterium choladohabitan, Bifidobacterium choladohabitan, (MW540506), B14384H11 /type_materialtype strain of BifidobacteriumcholadohabitansT'"	"2"	"201174"	"1760"	"85004"	"31953"	"1678"	"2750947"
"2750996"	"MW540519"	"2750996"	"Bifidobacterium apousia"	"species"	"'MW540519, Bifidobacterium apousia, Bifidobacterium apousia, (MW540519), W8102 /type_materialtype strain of Bifidobacterium apousiaT'"	"2"	"201174"	"1760"	"85004"	"31953"	"1678"	"2750996"
"2750967"	"MW540516"	"2750967"	"Bifidobacterium polysaccharolyticum"	"species"	"'MW540516, Bifidobacterium polysaccharolyticum, Bifidobacterium polysaccharolyticum, (MW540516), W8117 /type_materialtype strain of BifidobacteriumpolysaccharolyticumT'"	"2"	"201174"	"1760"	"85004"	"31953"	"1678"	"2750967"
"1691"	"D86188"	"1691"	"Bifidobacterium indicum"	"species"	"'D86188, Bifidobacterium indicum, Bifidobacterium indicum, (D86188), JCM 1302 T'"	"2"	"201174"	"1760"	"85004"	"31953"	"1678"	"1691"
"2493119"	"MG597278"	"2493119"	"Bifidobacterium xylocopae"	"species"	"'MG597278, Bifidobacterium xylocopae, Bifidobacterium xylocopae, (MG597278), XV2 T'"	"2"	"201174"	"1760"	"85004"	"31953"	"1678"	"2493119"
"686666"	"EU127550"	"686666"	"Bombiscardovia coagulans"	"species"	"'EU127550, Bombiscardovia coagulans, Bombiscardovia coagulans, (EU127550), BLAPIII-AGV T'"	"2"	"201174"	"1760"	"85004"	"31953"	"1159909"	"686666"
"327277"	"AY952449"	"327277"	"Bifidobacterium crudilactis"	"species"	"'AY952449, Bifidobacterium crudilactis, Bifidobacterium crudilactis, (AY952449), FR62/b/3 T'"	"2"	"201174"	"1760"	"85004"	"31953"	"1678"	"327277"
"218140"	"AY174108"	"218140"	"Bifidobacterium psychraerophilum"	"species"	"'AY174108, Bifidobacterium psychraerophilum, Bifidobacterium psychraerophilum, (AY174108), T16 T'"	"2"	"201174"	"1760"	"85004"	"31953"	"1678"	"218140"
"1653207"	"LN849254"	"1653207"	"Bifidobacterium aquikefiri"	"species"	"'LN849254, Bifidobacterium aquikefiri, Bifidobacterium aquikefiri, (LN849254), LMG 28769 T'"	"2"	"201174"	"1760"	"85004"	"31953"	"1678"	"1653207"
"518643"	"AB433856"	"518643"	"Bifidobacterium mongoliense"	"species"	"'AB433856, Bifidobacterium mongoliense, Bifidobacterium mongoliense, (AB433856), YIT 10443 (= JCM 15461, = DSM 21395) T'"	"2"	"201174"	"1760"	"85004"	"31953"	"1678"	"518643"
"2493120"	"MG597282"	"2493120"	"Bifidobacterium aemilianum"	"species"	"'MG597282, Bifidobacterium aemilianum, Bifidobacterium aemilianum, (MG597282), XV10 T'"	"2"	"201174"	"1760"	"85004"	"31953"	"1678"	"2493120"
"33905"	"GU361834"	"33905"	"Bifidobacterium thermophilum"	"species"	"'GU361834, Bifidobacterium thermophilum, Bifidobacterium thermophilum, (GU361834), KCTC 3225 T'"	"2"	"201174"	"1760"	"85004"	"31953"	"1678"	"33905"
"212365"	"AY148470"	"212365"	"Bifidobacterium porcinum"	"species"	"'AY148470, Bifidobacterium porcinum, Bifidobacterium porcinum, (AY148470), P3-14 T'"	"2"	"201174"	"1760"	"85004"	"31953"	"1678"	"212365"
"78343"	"D86190"	"78343"	"Bifidobacterium boum"	"species"	"'D86190, Bifidobacterium boum, Bifidobacterium boum, (D86190), JCM 1211 T'"	"2"	"201174"	"1760"	"85004"	"31953"	"1678"	"78343"
"1769423"	"KT343145"	"1769423"	"Bifidobacterium apri"	"species"	"'KT343145, Bifidobacterium apri, Bifidobacterium apri, (KT343145), RP115 T'"	"2"	"201174"	"1760"	"85004"	"31953"	"1678"	"1769423"
"2675325"	"MN707967"	"2675325"	"Bifidobacterium erythrocebi"	"species"	"'MN707967, Bifidobacterium erythrocebi, Bifidobacterium erythrocebi, (MN707967), VB31  DSM 109960 T'"	"2"	"201174"	"1760"	"85004"	"31953"	"1678"	"2675325"
"78345"	"GU361825"	"78345"	"Bifidobacterium merycicum"	"species"	"'GU361825, Bifidobacterium merycicum, Bifidobacterium merycicum, (GU361825), KCTC 3369 T'"	"2"	"201174"	"1760"	"85004"	"31953"	"1678"	"78345"
"2834432"	"MZ573303"	"2834432"	"Bifidobacterium pongonis"	"species"	"'MZ573303, Bifidobacterium pongonis, Bifidobacterium pongonis, (MZ573303), 64T4 T'"	"2"	"201174"	"1760"	"85004"	"31953"	"1678"	"2834432"
"2045439"	"MK722392"	"2045439"	"Bifidobacterium rousetti"	"species"	"'MK722392, Bifidobacterium rousetti, Bifidobacterium rousetti, (MK722392), RST9  T'"	"2"	"201174"	"1760"	"85004"	"31953"	"1678"	"2045439"
"1630166"	"KP718941"	"1630166"	"Bifidobacterium hapali"	"species"	"'KP718941, Bifidobacterium hapali, Bifidobacterium hapali, (KP718941), MRM_5.9 T'"	"2"	"201174"	"1760"	"85004"	"31953"	"1678"	"1630166"
"2809028"	"MZ573309"	"2809028"	"Bifidobacterium santillanense"	"species"	"'MZ573309, Bifidobacterium santillanense, Bifidobacterium santillanense, (MZ573309), 82T1 T'"	"2"	"201174"	"1760"	"85004"	"31953"	"1678"	"2809028"
"78346"	"GU361831"	"78346"	"Bifidobacterium ruminantium"	"species"	"'GU361831, Bifidobacterium ruminantium, Bifidobacterium ruminantium, (GU361831), KCTC 3425 T'"	"2"	"201174"	"1760"	"85004"	"31953"	"1678"	"78346"
"1454229"	"KF990498"	"1454229"	"Bifidobacterium faecale"	"species"	"'KF990498, Bifidobacterium faecale, Bifidobacterium faecale, (KF990498), CU3-7 T'"	"2"	"201174"	"1760"	"85004"	"31953"	"1678"	"1454229"
"2650774"	"MN443772"	"2650774"	"Bifidobacterium leontopitheci"	"species"	"'MN443772, Bifidobacterium leontopitheci, Bifidobacterium leontopitheci, (MN443772), CCUG 73786 T'"	"2"	"201174"	"1760"	"85004"	"31953"	"1678"	"2650774"
"1630179"	"KP718960"	"1630179"	"Bifidobacterium jacchi"	"species"	"'KP718960, Bifidobacterium jacchi, Bifidobacterium jacchi, (KP718960), MRM 9.03 T'"	"2"	"201174"	"1760"	"85004"	"31953"	"1678"	"1630179"
